version,nPorts,mem,alloc,outputPort,reserved0,protIds_01,protIds_02,protIds_03,protIds_04,portId_01,txPending_01,txBytes_01,txUsage_01,txPeakUsage_01,rxPending_01,rxBytes_01,rxUsage_01,rxPeakUsage_01,overrunErrs_01,msgs_01_01,msgs_01_02,msgs_01_03,msgs_01_04,reserved1_01,skipped_01,portId_02,txPending_02,txBytes_02,txUsage_02,txPeakUsage_02,rxPending_02,rxBytes_02,rxUsage_02,rxPeakUsage_02,overrunErrs_02,msgs_02_01,msgs_02_02,msgs_02_03,msgs_02_04,reserved1_02,skipped_02,portId_03,txPending_03,txBytes_03,txUsage_03,txPeakUsage_03,rxPending_03,rxBytes_03,rxUsage_03,rxPeakUsage_03,overrunErrs_03,msgs_03_01,msgs_03_02,msgs_03_03,msgs_03_04,reserved1_03,skipped_03,portId_04,txPending_04,txBytes_04,txUsage_04,txPeakUsage_04,rxPending_04,rxBytes_04,rxUsage_04,rxPeakUsage_04,overrunErrs_04,msgs_04_01,msgs_04_02,msgs_04_03,msgs_04_04,reserved1_04,skipped_04,portId_05,txPending_05,txBytes_05,txUsage_05,txPeakUsage_05,rxPending_05,rxBytes_05,rxUsage_05,rxPeakUsage_05,overrunErrs_05,msgs_05_01,msgs_05_02,msgs_05_03,msgs_05_04,reserved1_05,skipped_05
0,5,0,0,0,0,0,1,5,6,256,0,609662,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3734264,0,4,0,3004841,4,7,0,13837,0,0,0,0,174,768,0,2926729,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,2989192,9,10,0,3124640,4,6,0,17990,0,0,0,0,0,513,0,607870,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,611597,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3742771,0,4,0,3010845,4,7,0,13864,0,0,0,0,174,768,0,2937200,20,69,0,408,0,0,0,27,0,0,0,0,0,257,0,2998528,9,10,0,3133147,4,6,0,18041,0,0,0,0,0,513,0,609805,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,613508,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3751098,0,4,0,3018237,5,7,0,13900,0,0,0,0,174,768,0,2948349,20,69,0,408,0,0,0,27,0,0,0,0,0,257,2260,3003588,9,10,0,3141474,5,6,0,18090,0,0,0,0,0,513,0,611716,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,615419,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3759337,0,4,0,3025329,5,7,0,13927,0,0,0,0,174,768,0,2958698,21,69,0,408,0,0,0,27,0,0,0,0,0,257,3284,3009128,9,10,0,3149713,4,6,0,18139,0,0,0,0,0,513,0,613627,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,617330,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3767432,0,4,0,3033271,7,7,0,13975,0,0,0,0,174,768,0,2970515,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,3020740,9,10,0,3157808,4,6,0,18187,0,0,0,0,0,513,0,615538,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,619241,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3775919,0,4,0,3039896,4,7,0,14002,0,0,0,0,174,768,0,2980880,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,3027304,9,10,0,3166295,5,6,0,18237,0,0,0,0,0,513,0,617449,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,621152,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3784390,0,4,0,3047449,5,7,0,14038,0,0,0,0,174,768,0,2991597,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,3031852,9,10,0,3174766,3,6,0,18287,0,0,0,0,0,513,0,619360,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,623063,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3792485,0,4,0,3053784,6,7,0,14065,0,0,0,0,174,768,0,3001946,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,3041188,9,10,0,3182861,5,6,0,18335,0,0,0,0,0,513,0,621271,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,624961,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3800943,0,4,0,3061251,4,7,0,14102,0,0,0,0,174,768,0,3013130,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,3048592,9,10,0,3191319,3,6,0,18385,0,0,0,0,0,513,0,623169,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,626859,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3809025,0,4,0,3067475,5,7,0,14129,0,0,0,0,174,768,0,3023458,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2260,3052896,9,10,0,3199401,5,6,0,18433,0,0,0,0,0,513,0,625067,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,628757,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3817483,0,4,0,3075512,5,7,0,14171,0,0,0,0,174,768,0,3034890,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,3062980,9,10,0,3207859,4,6,0,18483,0,0,0,0,0,513,0,626965,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,630655,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3825709,0,4,0,3082134,5,7,0,14198,0,0,0,0,174,768,0,3045226,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,3069544,9,10,0,3216085,5,6,0,18532,0,0,0,0,0,513,0,628863,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,632553,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3833935,0,4,0,3089265,5,7,0,14234,0,0,0,0,174,768,0,3055882,20,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,3074604,9,10,0,3224311,4,6,0,18581,0,0,0,0,0,513,0,630761,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,634451,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3842117,0,4,0,3095963,4,7,0,14261,0,0,0,0,174,768,0,3066250,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,3083428,9,10,0,3232493,5,6,0,18630,0,0,0,0,0,513,0,632659,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,636336,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3850662,0,4,0,3103439,4,7,0,14297,0,0,0,0,174,768,0,3077331,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,3090748,9,10,0,3241038,4,6,0,18681,0,0,0,0,0,513,0,634544,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,638232,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3858742,0,4,0,3109721,5,7,0,14324,0,0,0,0,174,768,0,3087635,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,3095052,9,10,0,3249118,5,6,0,18729,0,0,0,0,0,513,0,636440,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,640139,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3867209,0,4,0,3118366,5,7,0,14374,0,0,0,0,174,768,0,3099574,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,3105808,9,10,0,3257585,4,6,0,18779,0,0,0,0,0,513,0,638347,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,642053,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3875307,0,4,0,3124733,4,7,0,14401,0,0,0,0,174,768,0,3109852,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,3112372,9,10,0,3265683,4,6,0,18827,0,0,0,0,0,513,0,640261,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,643947,13,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3883749,0,4,0,3132584,5,7,0,14437,0,0,0,0,174,768,0,3120446,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,3116920,9,10,0,3274125,4,6,0,18876,0,0,0,0,0,513,0,642155,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,645828,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3891946,0,4,0,3138792,3,7,0,14464,0,0,0,0,174,768,0,3130667,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,3126256,9,10,0,3282322,4,6,0,18924,0,0,0,0,0,513,0,644036,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,647709,13,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3900375,0,4,0,3146080,4,7,0,14500,0,0,0,0,174,768,0,3141582,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,3133576,9,10,0,3290751,5,6,0,18973,0,0,0,0,0,513,0,645917,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,649590,14,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3908572,0,4,0,3152514,5,7,0,14527,0,0,0,0,174,768,0,3151785,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2772,3137880,9,10,0,3298948,5,6,0,19021,0,0,0,0,0,513,0,647798,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,651471,13,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3916857,0,4,0,3160592,4,7,0,14569,0,0,0,0,174,768,0,3163172,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,3147964,9,10,0,3307233,4,6,0,19069,0,0,0,0,0,513,0,649679,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,653352,13,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3925154,0,4,0,3166976,4,7,0,14596,0,0,0,0,174,768,0,3173381,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,3154528,9,10,0,3315530,5,6,0,19118,0,0,0,0,0,513,0,651560,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,655240,13,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3933590,0,4,0,3174245,5,7,0,14632,0,0,0,0,174,768,0,3183989,21,69,0,408,0,0,0,27,0,0,0,0,0,257,2260,3159588,9,10,0,3323966,5,6,0,19167,0,0,0,0,0,513,0,653448,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,657128,13,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3941650,0,4,0,3180945,5,7,0,14659,0,0,0,0,174,768,0,3194213,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,3168412,9,10,0,3332026,6,6,0,19214,0,0,0,0,0,513,0,655336,21,21,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,1,5,6,256,0,659016,13,15,0,0,0,0,0,0,0,0,0,0,0,512,0,3950186,0,4,0,3188072,5,7,0,14694,0,0,0,0,174,768,0,3205205,21,69,0,408,0,0,0,27,0,0,0,0,0,257,0,3175648,9,10,0,3340562,5,6,0,19264,0,0,0,0,0,513,0,657224,21,21,0,0,0,0,0,0,0,0,0,0,0
