iTOW,version,posCovValid,velCovValid,reserved0,posCovNN,posCovNE,posCovND,posCovEE,posCovED,posCovDD,velCovNN,velCovNE,velCovND,velCovEE,velCovED,velCovDD
91706000,0,1,1,1171368248954360692736,0.5996348857879639,-0.13845524191856384,0.24569477140903473,0.857193112373352,-0.47045135498046875,8.04489517211914,0.006951810792088509,-0.000692060450091958,0.001263876911252737,0.010231247171759605,-0.0022846015635877848,0.048025161027908325
91707000,0,1,1,1171368248954360692736,0.5918701887130737,-0.14081788063049316,0.24145683646202087,0.8366541266441345,-0.4826952815055847,7.949566841125488,0.006812425795942545,-0.001012297347187996,0.0006833266816101968,0.008709251880645752,-0.0028410661034286022,0.046258945018053055
91708000,0,1,1,1171368248954360692736,0.5845614671707153,-0.1428404301404953,0.23769456148147583,0.8175760507583618,-0.49244293570518494,7.857993125915527,0.00682637095451355,-0.0012892612721771002,0.000952528789639473,0.008054782636463642,-0.0028396116103976965,0.04564189910888672
91709000,0,1,1,1171368248954360692736,0.5776998996734619,-0.1440037488937378,0.23473531007766724,0.8017335534095764,-0.4968086779117584,7.774402141571045,0.0070825484581291676,-0.0005516062956303358,0.00110886269249022,0.010618581436574459,-0.0013596003409475088,0.047197695821523666
91710000,0,1,1,1171368248954360692736,0.5696015357971191,-0.14279156923294067,0.22998006641864777,0.7876731157302856,-0.4940657615661621,7.6833600997924805,0.007145957089960575,-0.00038416869938373566,0.001144123263657093,0.010978053323924541,-0.0007904402446001768,0.047561220824718475
91711000,0,1,1,1171368248954360692736,0.5622036457061768,-0.14139744639396667,0.226665660738945,0.7760628461837769,-0.4940902590751648,7.6036176681518555,0.006987705826759338,-0.00033964565955102444,0.001254446106031537,0.011012961156666279,-0.0014897314831614494,0.047575030475854874
91712000,0,1,1,1171368248954360692736,0.5552307963371277,-0.13980017602443695,0.2230364978313446,0.7650913000106812,-0.493561327457428,7.526073932647705,0.0069803521037101746,-0.00022931199055165052,0.0013459741603583097,0.01061137206852436,-0.0018153619021177292,0.047498758882284164
91713000,0,1,1,1171368248954360692736,0.5487576723098755,-0.1382286697626114,0.21984390914440155,0.7549670934677124,-0.4933350384235382,7.453664302825928,0.007042984943836927,-0.0003040931187570095,0.001276401337236166,0.010748294182121754,-0.0017989554908126593,0.04751245677471161
91714000,0,1,1,1171368248954360692736,0.5424548387527466,-0.1370600461959839,0.21834951639175415,0.745407223701477,-0.4911617338657379,7.369438171386719,0.006929317954927683,-0.0005747249815613031,0.0018826266750693321,0.010181350633502007,-0.0014806983526796103,0.04439534991979599
91715000,0,1,1,1171368248954360692736,0.5364482998847961,-0.1360747516155243,0.2171112298965454,0.7354587316513062,-0.48872584104537964,7.279196262359619,0.006849038880318403,-0.0007416405715048313,0.0017412371234968305,0.009490556083619595,-0.001894506043754518,0.04292582347989082
91716000,0,1,1,1171368248954360692736,0.5307096242904663,-0.1354093849658966,0.2160925567150116,0.7251461744308472,-0.48731446266174316,7.193724632263184,0.006840438582003117,-0.0010493763256818056,0.0018295308109372854,0.008435298688709736,-0.0026968521997332573,0.043191056698560715
91717000,0,1,1,1171368248954360692736,0.5252026915550232,-0.13489913940429688,0.21489611268043518,0.7154012322425842,-0.4872698485851288,7.118988037109375,0.006743018981069326,-0.0008769066771492362,0.0016992632299661636,0.008596621453762054,-0.0022968873381614685,0.04356162250041962
